ID_REF,GSM759848,GSM759849,GSM759850,GSM759851,GSM759852
1768103_s_at,459.3029,662.0709,474.4368,449.1964,797.4951
1768104_at,3.881996,1.320849,3.527627,1.618815,2.56473
1768105_s_at,364.2915,373.157,229.8011,333.8012,33.79837
1768106_s_at,0.83008,0.2955615,0.2964252,1.275508,0.5502288
1768107_s_at,785.0712,616.7496,338.8165,734.7079,287.6144
1768108_s_at,465.203,434.9957,1557.35,641.7052,731.4832
1768109_s_at,3.956897,4.635456,3.626585,0.6733724,1.368907
1768110_at,4.008286,13.8004,1.492523,7.263422,2.883579
1768111_s_at,6.995351,12.2725,4.183839,14.65484,4.844648
1768112_at,39.55438,36.66497,50.75137,20.08103,12.149
1768113_s_at,860.4932,612.1283,432.4132,940.4412,345.5436
1768114_at,0.4273899,2.217076,4.540366,0.02259711,0.03559748
1768115_s_at,1.851056,5.231468,1.544435,1.84515,3.643895
1768116_s_at,943.2042,873.9644,507.5519,983.3798,377.1738
1768117_s_at,447.924,378.515,240.8199,473.1468,142.1788
1768118_s_at,933.9955,896.4803,827.2365,796.7271,1149.135
1768119_s_at,2.577006,1.30162,1.014938,1.544726,3.043722
1768120_s_at,3310.537,4112.229,9455.874,4647.973,8468.829
1768121_s_at,2.591526,14.42779,7.512108,5.62609,3.163011
1768122_at,1.289441,1.030162,9.534213,6.325356,3.695284
1768123_s_at,975.0866,1186.667,696.5174,873.8105,434.2619
1768124_s_at,64.80264,77.2376,58.51828,86.52549,49.9107
1768125_s_at,130.1375,360.0382,220.2606,318.7273,105.5046
1768126_at,0.1307414,1.849577,0.7019825,0.2758977,4.410616
1768127_s_at,670.0154,774.7902,987.1657,655.1896,1004.901
1768128_s_at,207.4676,285.6743,293.5692,334.597,155.8583
1768129_s_at,6.952432,1.486647,11.01321,2.04762,11.02049
1768130_s_at,317.0341,250.0434,222.304,264.2774,134.956
1768131_s_at,2.063518,7.338384,0.4817004,6.779877,15.7042
1768132_s_at,1761.422,1641.176,2542.414,1802.048,1388.206
1768133_s_at,457.4703,556.5579,351.0009,460.3763,176.0618
1768134_s_at,920.8853,896.1788,624.8058,1002.195,386.9505
1768135_at,10.28191,25.09776,29.56603,30.88231,31.32957
1768136_s_at,537.2252,482.3229,344.5278,631.3696,266.5286
1768137_s_at,0.7564982,3.064156,2.207226,2.399123,1.120374
1768138_at,26.88325,5.40249,5.675653,7.232588,34.03869
1768139_s_at,990.8525,921.7759,751.335,979.5527,1094.248
1768140_at,2.764191,2.2274,5.44873,3.253011,5.5701
1768141_s_at,2.18415,2.209815,0.2861957,3.910993,0.9219539
1768142_s_at,529.6023,602.5613,399.2529,503.5425,354.305
1768143_s_at,2.143178,14.93164,12.44009,8.895057,19.05849
1768144_s_at,611.9809,649.5912,481.5052,585.4928,198.1311
1768145_s_at,1351.613,1740.964,1327.865,881.8101,3483.196
1768146_s_at,847.9352,887.8383,683.5584,826.9249,680.8102
1768147_s_at,157.1613,205.687,67.51337,148.4999,66.36468
1768148_at,5.307351,5.168699,1.832349,1.781488,22.41046
1768149_s_at,567.2031,628.952,279.9733,499.9915,238.6512
1768150_s_at,861.7626,725.0256,360.0307,806.2002,386.4745
1768151_s_at,3517.326,3928.895,7187.606,3810.417,8617.714
1768152_at,3.053169,2.724263,5.170645,2.246442,2.640506
1768153_s_at,3.270723,3.660129,1.115608,0.4001583,7.557761
1768154_s_at,1.690794,12.41737,0.961101,11.11069,1.837163
1768156_s_at,320.9999,368.2013,207.5458,342.8135,139.0336
1768157_at,3.613296,4.2912,1.535196,7.522729,2.448588
1768158_s_at,831.6921,622.8206,518.8668,865.5643,649.7189
1768159_at,3.702043,3.246855,5.211843,0.9960877,12.99601
1768160_s_at,1800.987,1656.703,2188.794,1821.757,2462.14
1768161_s_at,4.487799,4.62301,2.515446,6.461346,1.377301
1768162_s_at,341.5667,405.2145,164.7425,263.109,132.8803
1768163_at,5.48724,17.8007,14.33546,16.45368,15.31219
1768164_s_at,869.1731,784.5131,798.7556,828.0644,900.6562
1768165_s_at,857.562,579.1722,371.638,763.7649,298.4438
1768166_s_at,521.4826,551.7011,272.8986,570.1017,185.3729
1768167_at,834.5167,826.8132,769.6606,838.3107,398.2499
1768168_at,1.913588,1.435792,5.745736,0.6225359,1.810985
1768169_s_at,967.7053,765.8353,537.8472,1175.903,320.8783
1768170_at,584.6241,657.9731,379.6621,554.4023,261.638
1768171_s_at,0.4432797,3.177472,1.053647,2.898227,0.8398567
1768172_at,128.6309,141.0394,73.84194,61.63083,134.2328
1768173_s_at,0.1394308,1.165345,0.03172454,0.2145724,3.311558
1768174_s_at,898.6149,956.1526,565.0255,806.9142,370.6661
1768175_s_at,533.1074,567.1377,221.1852,384.6056,194.7567
1768176_at,8.109388,2.45828,3.008821,6.967316,1.70563
1768177_s_at,1226.896,1472.236,1816.309,1187.205,3056.107
1768178_at,11.35869,1.978104,26.00008,1.176095,14.89796
1768179_at,174.9296,159.834,125.4402,170.3295,121.8567
1768181_s_at,695.5762,888.4441,690.9662,757.3989,538.6787
1768182_s_at,63.4831,60.02617,121.3066,60.86543,115.9582
1768183_s_at,1147.131,1239.968,1342.176,1200.73,1314.301
1768184_s_at,556.9394,603.8221,286.2052,445.9738,256.1779
1768185_at,635.4398,943.7101,745.9083,1022.357,670.4401
1768186_s_at,877.4067,851.6266,443.6053,678.9602,2433.121
1768187_at,21.55898,23.08059,22.00413,7.908957,32.15529
1768188_at,17.10818,4.727829,21.70338,12.26564,48.99904
1768189_s_at,556.144,601.4789,290.7696,491.7211,244.8938
1768190_at,0.2286332,3.266763,18.81453,0.8170584,11.32906
1768191_s_at,890.9917,957.0639,546.1799,812.1332,318.4239
1768192_s_at,0.2155201,0.2406502,11.21233,0.2107603,9.706604
1768193_s_at,944.7448,721.4266,474.3559,892.9764,371.6188
1768194_s_at,26.82153,19.20766,15.92327,20.1046,32.92922
1768195_at,0.5646573,0.4324693,7.690555,4.294805,0.7943744
1768196_at,3.524183,3.98954,2.908997,5.0084,19.90876
1768197_s_at,696.5433,615.938,469.5623,820.3453,277.1754
1768198_s_at,452.9615,520.7576,902.0947,670.6708,459.8651
1768199_s_at,115.6115,78.49092,65.83699,78.5318,49.39
1768200_at,2.758967,6.757806,1.844327,1.008594,1.190695
1768201_at,21.62199,18.54245,5.27863,25.07664,23.13996
1768202_s_at,6.665144,11.06866,12.43364,5.807948,17.38815
1768203_s_at,267.0145,249.2963,179.0548,280.5587,144.4505
1768204_s_at,2.894424,1.762486,10.94917,6.631981,12.60403
1768205_at,7.44172,5.796347,13.92299,2.802464,15.99853
1768206_s_at,2.208138,3.935087,2.35335,2.612123,7.985367
1768207_s_at,18.60787,27.75002,16.25099,3.512263,42.09622
1768208_at,2.434551,2.903484,1.02667,6.793441,9.727355
1768209_s_at,1251.79,1294.444,1001.044,1129.13,603.388
1768210_at,2.352416,2.288363,1.397797,2.251021,1.250433
1768211_s_at,806.1912,754.561,702.6546,719.9896,353.4201
1768212_s_at,1107.362,876.2866,929.321,1048.597,1082.623
1768213_s_at,3.44677,9.364666,3.969471,4.34094,14.80162
1768214_s_at,0.5960361,0.3234682,11.81577,0.7232146,3.880155
1768215_s_at,860.6519,831.4493,587.5701,937.4743,222.5297
1768216_s_at,490.6497,537.4207,394.1791,559.9365,382.8641
1768217_at,41.73127,57.75217,44.72148,52.46464,36.52814
1768218_x_at,86.46105,65.51186,114.858,92.27191,86.10665
1768219_s_at,737.1646,723.1541,498.4868,1077.864,240.9861
1768220_s_at,2.612847,0.9481145,0.9773638,1.067174,2.529654
1768221_s_at,1144.141,1278.169,879.7837,974.2123,3732.601
1768222_s_at,10.68969,8.433913,10.72293,23.64778,15.80649
1768223_s_at,4.974644,5.030277,6.417553,2.359608,6.478
1768224_at,2.144084,1.49965,1.774186,2.078802,1.359363
1768225_at,91.78891,140.8019,97.90072,67.55707,70.80447
1768226_s_at,401.9233,471.5492,287.9247,416.6586,206.5177
1768227_at,51.53197,69.82626,36.02459,44.44884,119.9415
1768228_s_at,4.215399,5.249073,6.346482,3.758534,10.84087
1768229_s_at,1358.556,1073.24,1181.958,1408.293,950.1645
1768230_s_at,417.1227,445.9205,4524.514,1016.315,2044.872
1768231_at,4.139475,0.4626837,2.746247,3.286942,11.42762
1768232_s_at,2207.03,2277.304,3410.595,2632.255,4006.761
1768233_s_at,1223.806,1365.126,1467.988,999.6882,2652.178
1768234_s_at,845.4374,804.4634,504.4736,819.2783,579.2948
1768235_at,298.8541,414.7837,336.9774,288.2572,436.4661
1768236_at,8.253231,8.524525,15.0433,4.731717,13.3181
1768237_s_at,5.0116,3.884725,14.77356,4.763871,9.223781
1768238_s_at,872.0103,931.7856,615.0512,1031.205,341.9129
1768239_at,26.82636,33.22911,24.79573,20.21172,14.15144
1768240_at,12.2067,8.683653,2.12206,11.32227,13.46992
1768241_s_at,1435.147,1406.329,1339.246,1061.693,1025.14
1768242_s_at,583.7449,585.1466,340.1847,614.0938,212.6922
1768243_at,14.17031,7.343521,26.3655,20.95188,18.40638
1768244_at,24.53355,8.400277,44.81147,12.01314,36.44396
1768245_s_at,4.455328,0.5163643,10.00617,0.5411347,1.78338
1768246_s_at,448.8835,514.9901,248.6349,552.8199,210.3806
1768247_s_at,6.628677,7.756303,11.47244,3.401947,3.783455
1768248_at,17.88334,11.15213,12.38553,24.72341,7.586197
1768249_s_at,1121.472,706.6963,653.4667,1117.967,370.5603
1768250_s_at,607.217,595.2755,398.1968,625.3526,601.4594
1768251_s_at,722.1956,607.2136,453.2283,799.4667,241.6275
1768252_s_at,5.421311,3.383563,1.267494,2.613761,5.22417
1768254_at,672.8018,654.1788,518.344,599.1458,337.9268
1768255_s_at,1222.743,1087.627,620.7446,1101.645,513.018
1768256_at,192.1488,201.6591,82.46911,71.93369,195.5305
1768257_s_at,27.98926,30.49572,38.00723,33.61703,37.47203
1768259_s_at,352.915,415.4849,254.8099,401.5929,138.4376
1768260_s_at,994.7561,908.5247,941.5445,920.0394,1038.247
1768261_at,465.8262,638.4863,320.7964,518.4623,238.8782
1768262_s_at,241.2371,282.421,152.7616,310.1053,126.0062
1768263_at,0.2017721,2.327339,0.5737423,5.140583,3.811991
1768264_at,55.9033,95.93721,133.3218,86.50702,93.52911
1768265_s_at,1999.855,1580.996,1658.317,1413.631,1273.63
1768266_s_at,1368.852,1361.536,1630.011,1126.483,1787.374
1768267_at,101.9903,188.5135,135.4342,173.863,52.47942
1768268_at,1.910607,2.170784,6.323152,7.925042,1.088667
1768270_s_at,719.1357,655.2773,476.4472,577.5468,881.128
1768271_s_at,715.7515,869.0021,5795.059,1399.533,3483.132
1768272_s_at,2393.037,2591.103,4300.318,2254.405,5154.348
1768273_s_at,1138.65,1215.897,1288.844,1261.919,1153.759
1768274_s_at,46.5231,38.88001,34.51165,42.36389,52.85604
1768275_s_at,1468.907,1243.624,2083.283,1422.383,2504.849
1768276_s_at,366.227,433.9387,328.9449,624.5165,547.707
1768277_s_at,240.2382,257.085,173.1346,391.1664,160.7939
1768278_s_at,1.673335,3.121171,2.001008,1.153308,10.54575
1768279_s_at,906.6478,878.1874,545.521,876.3245,599.2648
1768280_s_at,423.9648,393.5859,273.257,396.0689,284.0875
1768281_s_at,626.2022,567.3391,746.4134,850.6542,379.8702
1768282_at,0.9745774,1.487836,2.70252,0.954657,2.56251
1768283_at,9.197386,11.64471,4.073746,2.297146,1.101591
1768284_s_at,570.2928,429.9243,362.8934,525.4502,207.9294
1768285_s_at,713.1799,738.8914,702.5315,935.2763,349.3897
1768286_s_at,623.4069,708.1427,343.651,481.2953,511.0586
1768287_s_at,758.2369,619.2748,565.7838,971.1626,385.2316
1768288_at,2.121894,0.9748824,0.6802099,0.8082004,4.356972
1768289_s_at,657.0776,710.7083,396.1935,610.362,264.9138
1768290_at,0.5926394,0.3613232,5.572622,1.889203,5.052929
1768291_s_at,109.8852,134.3217,107.0221,70.73107,164.7641
1768292_s_at,1.784025,10.36608,28.06759,14.57516,22.09335
1768293_at,0.7687951,1.18069,7.392109,4.78315,13.11562
1768294_s_at,740.1833,869.5457,632.3627,706.0051,1109.452
1768295_s_at,884.2605,994.0168,928.5774,850.0184,1346.021
1768296_at,461.9401,361.8178,193.4701,370.1844,355.0548
1768297_s_at,1055.055,1115.18,702.9789,947.8105,831.4632
1768298_s_at,10.85231,9.158399,13.38768,6.466292,4.927667
1768299_at,346.0674,516.0522,327.0809,461.6687,228.7394
1768300_s_at,2133.983,2009.499,2427.288,2808.964,2187.285
1768301_at,909.3752,606.6819,518.0909,813.3603,339.6038
1768302_s_at,286.2236,341.9211,172.7593,467.3424,197.6644
1768303_s_at,561.0198,684.4707,338.5067,619.8435,189.8125
1768304_s_at,853.5414,703.9869,480.2769,907.4159,512.5997
1768305_at,0.5168096,0.5830015,1.314879,0.5627515,2.260861
1768306_s_at,8.671952,15.735,27.18768,15.25282,27.67743
1768307_s_at,859.2263,779.9545,584.1219,907.3703,533.6579
1768308_s_at,137.282,213.772,147.3333,229.1498,78.92886
1768310_s_at,11.20534,11.10575,7.184771,15.96395,15.62117
1768311_at,20.44056,19.16059,44.80704,18.98532,61.39824
1768312_s_at,3.459581,1.165074,1.423752,3.397273,1.058484
1768313_at,44.87788,13.5261,25.55594,9.329011,35.3751
1768314_s_at,774.8801,611.8427,443.9873,665.7365,584.6398
1768315_s_at,1381.619,1325.936,1771.537,1371.747,1002.984
1768316_at,241.5521,414.4888,195.8605,202.1608,341.0887
1768317_s_at,6.919066,20.30846,45.01899,4.035688,7.726239
1768318_at,0.6566754,0.8056782,1.598444,2.13067,2.899943
1768319_s_at,1.133711,1.349696,0.8785884,2.850586,1.696949
1768320_at,1128.349,1013.968,866.9402,1241.271,416.9409
1768321_s_at,902.0245,996.8793,429.0058,745.0007,271.7025
1768322_at,0.8740032,0.5728335,5.497422,3.375502,2.77619
1768323_s_at,1.500051,5.765868,9.137794,2.678048,2.150635
1768324_s_at,1.495851,0.8879882,4.376677,2.089228,6.16584
1768325_at,0.9636638,1.858597,1.748973,6.269875,8.333752
1768326_s_at,626.8234,396.6213,378.7304,625.8662,236.3681
1768327_at,1.229181,0.6500493,3.65011,1.238073,2.50625
1768328_s_at,541.4174,539.0264,331.6335,543.3355,261.7041
1768329_s_at,607.688,454.7404,322.8845,524.6613,215.5008
1768330_s_at,374.548,392.7184,2116.977,714.0729,789.9308
1768331_s_at,811.9164,689.9332,363.1211,659.3746,341.5314
1768333_s_at,2734.894,3285.05,5454.33,2995.079,7176.301
1768334_s_at,3591.154,3624.167,8878.566,3917.667,10129
1768335_at,119.1331,161.5919,86.39745,106.5575,94.90419
1768336_s_at,646.244,602.7238,386.4225,578.6447,272.8505
1768337_s_at,1642.987,1745.714,1935.276,2122.088,1260.658
1768338_s_at,4.361861,0.7007558,2.84029,2.748379,1.454708
1768339_s_at,636.7693,815.8198,484.5471,745.2579,474.4828
1768340_s_at,758.3868,687.6666,390.4148,644.8336,620.5849
1768341_s_at,2649.535,2661.565,5755.614,3225.464,4053.097
1768342_at,16.38572,13.14305,13.55062,12.04228,45.186
1768343_s_at,86.77711,62.55156,30.8434,72.2785,61.59157
1768345_s_at,1017.164,962.9892,780.4854,683.5292,625.1288
1768346_s_at,1.982435,2.402082,2.01715,4.35072,4.606951
1768347_at,49.36089,67.21147,18.85055,17.35523,42.89927
1768348_s_at,1918.787,1922.566,2154.923,1872.133,3600.518
1768349_s_at,909.2509,835.595,708.8402,797.4589,1118.462
1768350_at,6.118406,1.813565,11.91905,1.415288,2.03702
1768351_s_at,763.0362,767.384,538.7272,955.8395,277.6156
1768352_s_at,598.0572,538.7919,300.8156,386.2262,405.2754
1768353_s_at,0.6094453,0.7483312,0.3426256,0.1891627,10.41851
1768354_s_at,12.46385,9.405776,21.88058,14.91982,19.81922
1768355_s_at,699.9705,671.2294,660.0395,951.2558,656.4149
1768356_s_at,1.177326,1.608129,2.842362,0.5965762,0.4016924
1768357_s_at,832.7319,747.4358,850.0847,1029.201,400.5492
1768358_s_at,872.3677,995.0779,571.5135,900.7458,414.3568
1768359_s_at,1268.33,1159.215,2258.001,1588.352,2158.126
1768360_at,395.4235,420.4392,222.5565,434.3688,171.7019
1768361_s_at,10.39365,11.43721,14.16857,13.80137,10.75341
1768362_s_at,925.7374,855.1027,619.7159,903.5259,298.0111
1768363_s_at,715.5258,770.3777,846.8557,803.2803,467.2175
1768364_s_at,728.7242,663.9374,508.3074,733.0503,884.3584
1768365_s_at,1907.632,1950.913,1578.459,1770.797,1837.161
1768366_s_at,767.5269,758.9728,481.6288,697.3229,313.4274
1768367_s_at,766.0955,717.5922,401.4434,748.4174,357.1437
1768368_s_at,759.7833,743.012,460.8709,724.4869,358.7216
1768369_s_at,77.37264,97.42493,95.63271,114.5564,81.73807
1768370_s_at,812.313,1182.741,754.3269,1313.377,438.1772
1768371_at,643.988,843.621,738.0539,843.1001,950.8701
1768372_s_at,5.324842,7.873424,22.69474,6.969262,0.9671635
1768373_s_at,0.7263154,0.9730802,1.809447,1.200923,2.954421
1768374_s_at,8.832905,3.297934,2.204504,17.71851,7.197341
1768375_s_at,1113.154,1366.519,1944.258,986.374,2320.892
1768376_s_at,6.274213,2.42487,1.760322,1.154654,1.73385
1768377_at,6.751993,7.593595,7.277094,11.7409,17.98812
1768378_s_at,1.120314,1.092158,7.744662,1.442824,2.183252
1768379_s_at,1517.697,1475.979,1446.81,1390.736,2820.21
1768380_s_at,629.6412,623.988,469.4466,644.1414,401.1974
1768381_s_at,975.0544,1073.647,1511.895,1000.153,998.5439
1768382_at,0.4236203,0.2987093,1.449321,0.6595848,1.166282
1768383_s_at,0.1802404,0.2297999,2.100067,0.1688493,0.488939
1768384_s_at,991.8669,802.7487,480.4751,912.8492,560.4503
1768385_s_at,11.04994,6.154896,5.405631,6.38016,2.2759
1768386_s_at,0.2631382,0.4134481,3.411698,1.102484,4.51484
1768387_at,4.243186,2.074965,2.858502,1.532014,12.15541
1768388_s_at,803.1486,824.8043,508.3017,764.0901,648.6516
1768389_s_at,4.82977,0.7875116,5.338845,6.63968,0.6279331
1768390_s_at,4.022239,4.668145,1.707176,4.020335,8.19169
1768391_s_at,818.3776,711.2855,641.017,700.9576,490.5233
1768392_s_at,0.2832536,0.3848109,9.243093,2.694731,0.4246504
1768393_s_at,417.1489,479.5281,209.782,402.9589,653.0775
1768394_s_at,615.0977,603.7997,370.5792,558.194,317.1769
1768395_s_at,974.997,912.8162,502.8076,766.1709,574.439
1768396_s_at,772.3355,893.8661,500.4755,710.3442,264.1597
1768397_s_at,3081.202,3273.76,8146.268,3551.035,6889.161
1768398_s_at,510.5887,542.6357,423.8277,589.2003,454.6409
1768399_s_at,5.183414,4.704612,4.069335,0.4725756,3.561448
1768400_s_at,821.593,778.3054,474.9049,903.5306,367.9429
1768401_s_at,0.3488978,0.2218204,0.3214699,0.698643,0.9655612
1768402_at,0.7648889,5.502022,0.7670017,13.27116,5.866085
1768403_at,618.2468,652.6536,333.7937,648.1456,133.4563
1768404_s_at,1613.763,1787.519,2783.651,2213.563,2837.382
1768405_s_at,10.15192,28.58322,5.5122,21.74182,13.06531
1768406_at,16.77962,17.97484,26.06988,6.668053,3.276947
1768407_s_at,5.107625,7.080781,11.29184,13.79059,10.97719
1768408_s_at,707.0839,716.907,440.7362,560.7095,1183.449
1768409_at,12.77794,6.498213,3.733649,9.958082,23.78684
1768410_s_at,758.6807,829.5582,345.2844,467.4419,160.9688
1768411_s_at,2425.104,2866.97,3238.01,2262.634,3259.528
1768412_s_at,462.7099,410.1793,482.2191,576.1074,324.5621
1768413_s_at,710.9718,763.6,603.9472,822.433,262.6416
1768414_s_at,1075.253,1299.302,2978.271,1498.898,3143.361
1768415_s_at,1170.292,953.8062,715.2996,1183.249,623.6285
1768416_s_at,422.6695,425.1709,245.2842,419.0166,279.5143
1768417_at,9.425656,11.10523,8.752786,9.472569,17.33754
1768418_s_at,3.19494,2.370694,15.44582,23.07088,33.40833
1768419_s_at,762.5038,806.2255,693.5206,878.0356,815.6736
1768420_s_at,654.1328,508.2266,475.2849,768.8319,256.088
1768421_s_at,1217.676,1045.643,1114.083,950.9251,1230.53
1768422_s_at,836.6383,799.6609,771.7591,848.4247,836.0829
1768423_s_at,1.234009,5.815167,1.927912,2.892461,14.60173
1768424_s_at,3.401221,0.6843302,1.642217,6.540643,7.839451
1768425_s_at,9.93263,16.06149,26.40815,24.20638,21.07928
1768426_s_at,1.005577,10.97913,11.83468,8.006985,2.142589
1768427_s_at,462.4916,547.8355,2310.321,648.2317,866.201
1768428_s_at,2704.343,2685.613,4130.316,2602.416,2600.312
1768429_s_at,6.725655,11.13849,0.8255199,8.625137,13.75565
1768430_s_at,1400.708,1735.379,1807.166,1077.941,1623.117
1768431_at,2.302122,1.431275,5.61508,0.9897937,2.233155
1768432_s_at,365.3788,446.0623,173.1574,295.4362,510.2538
1768433_at,48.44882,90.59125,25.68443,39.28192,32.65004
1768434_at,1.815546,0.998392,3.216389,1.257773,1.694924
1768435_s_at,1334.46,1284.663,1223.743,1035.132,891.8499
1768436_s_at,0.5629619,0.6038112,0.7092736,1.395447,0.2031133
1768437_s_at,13.98934,10.50638,3.330953,7.535923,6.594319
1768438_at,2.517282,4.04425,1.129383,1.335194,1.682866
1768439_s_at,960.8619,769.6503,708.9601,974.5794,610.0343
1768440_s_at,3.157961,1.863299,0.1956419,0.5039197,1.139133
1768441_at,520.6012,144.5675,43.80553,265.8839,56.8635
1768442_s_at,580.8695,712.8402,392.0941,591.5273,329.6377
1768443_s_at,1963.141,2108.408,2265.063,1812.336,2772.229
1768444_s_at,3392.64,3211.918,9855.871,5230.814,8070.898
1768445_s_at,5.846231,8.410997,9.269032,0.4545091,9.876106
1768446_s_at,887.083,933.6025,769.7476,822.4487,1108.71
1768447_s_at,987.1215,980.226,851.9354,761.526,1189.189
1768448_s_at,474.3481,475.9746,288.2827,477.9713,107.5607
1768449_s_at,805.4529,873.3973,448.5497,602.748,420.2794
1768450_s_at,559.9083,540.9585,343.3917,607.2587,192.2155
1768451_at,1.746395,1.880235,1.511731,1.047381,1.574666
1768452_s_at,277.2635,349.2091,181.1556,337.3346,110.8254
1768453_s_at,579.4076,439.9092,206.9699,296.8023,217.1054
1768454_s_at,1082.614,1072.967,1243.687,1143.723,1381.245
1768455_x_at,7.507821,3.562164,1.774582,1.429357,2.424752
1768456_s_at,3.190993,0.2753504,3.408511,0.220893,0.2107916
1768457_at,0.7419703,0.7105225,17.42953,1.080083,1.552694
1768458_at,1.016971,5.06414,1.155414,5.003868,4.105189
1768459_s_at,836.5592,808.1896,593.5381,682.2945,903.8088
1768460_s_at,1025.206,715.1411,574.8063,978.9086,455.8115
1768461_s_at,1874.769,1657.419,2166.091,2032.554,2070.891
1768462_at,1.720826,1.713501,1.337013,6.332766,3.667314
1768463_s_at,21.8608,17.99554,34.45515,19.41817,21.264
1768464_at,1.133634,13.06326,3.542177,11.96939,2.606745
1768465_at,1.479324,1.211261,2.97479,15.61858,9.389703
1768466_at,2610.302,2923.344,4742.9,3059.662,3464.264
1768467_x_at,42.06509,43.41974,58.02736,11.94875,46.16328
1768468_s_at,740.1119,776.1558,626.008,745.3707,805.9725
