ID	Gene Symbol
1764876_s_at	c5206 /// ECs1388
1764877_s_at	ECs2512 /// yeaX
1764878_at	purD
1764880_s_at	ECs0298 /// sidI
1764881_s_at	ECs0664 /// ybeM /// ybeM
1764883_s_at	ECs4473 /// yibH /// yibH
1764884_at	yfcU
1764886_s_at	c1563 /// ECs1623 /// ECs1624 /// rzoD /// rzoR /// rzpD /// rzpR /// Z1877
1764887_s_at	Z1182 /// Z1621
1764888_s_at	ECs0842 /// Z0980
1764890_s_at	ECs4817 /// fdhE /// fdhE
1764891_s_at	ECs2955 /// Z3090
1764892_s_at	ECs4075 /// yrbG /// yrbG
1764893_s_at	ECs3226 /// yfcZ /// yfcZ /// Z3606
1764894_s_at	groES /// groS
1764895_at	deoD
1764896_at	c4303
1764897_at	ECs4957
1764898_s_at	ECs3623 /// ygcP /// ygcP
1764899_at	ygaA
1764900_s_at	ECs3080 /// yejM /// yejM /// yejM
1764901_s_at	crr /// crr /// ECs3289
1764902_at	ECs4976
1764903_s_at	ECs1068 /// Z1332
1764904_s_at	ECs1042 /// sulA
1764905_s_at	ECs1022 /// ycbR /// ycbR
1764906_s_at	c1168 /// ECs1301 /// Z1123 /// Z1562
1764907_s_at	betB /// ECs0358
1764908_s_at	ECs1559 /// Z1820
1764909_s_at	ECs0140 /// yadK
1764911_s_at	ECs3613 /// Z4068
1764912_s_at	c3340
1764915_s_at	ECs2267 /// ECs2750 /// Z3114 /// Z6060
1764916_at	phnP
1764917_s_at	c2686
1764918_s_at	c1248 /// c5383
1764921_s_at	upp
1764922_s_at	c1744 /// yciX /// Z2533
1764923_s_at	dsrB /// dsrB /// ECs2691
1764924_at	yjcF
1764925_s_at	papG /// papG_2
1764926_s_at	ECs3962 /// ygjK /// ygjK
1764927_s_at	xerC /// xerC
1764928_at	c3517
1764929_s_at	ECs3167 /// nuoG
1764930_s_at	ECs3807 /// yggP /// Z4276
1764931_s_at	c1293
1764932_s_at	ECs3975 /// exuT
1764933_s_at	ECs5066 /// yjcS /// yjcS
1764934_at	c3622
1764935_s_at	ECs1905 /// mpaA /// ycjI
1764937_s_at	torD /// torD
1764939_at	sgcA
1764940_at	nrdD
1764941_at	yehH
1764942_s_at	ppk /// ppk
1764943_at	c2412
1764944_s_at	ECs0367 /// yahD /// yahD /// yahD
1764945_s_at	uhpA /// uhpA
1764946_s_at	ECs1063 /// Z1329
1764948_s_at	c0059 /// ECs0052 /// Z0056
1764949_at	bglA
1764950_at	tdh
1764951_at	yafX
1764952_s_at	c3867 /// ECs3990 /// yhaM /// Z4462
1764953_at	ygcQ
1764954_s_at	ECs1163 /// Z1428
1764956_at	c4519
1764957_s_at	ECs4223 /// frlC /// Z4733
1764958_s_at	gatC /// gatC
1764959_s_at	cyaA
1764960_at	ryfA
1764962_at	oprR
1764963_at	ydcM
1764964_s_at	ECs0214 /// Z0246
1764967_s_at	c2742
1764968_s_at	hipA /// hipA /// hipA
1764969_s_at	ECs1743 /// oppA /// oppA /// oppA
1764970_x_at	c1538
1764971_s_at	ECs4964
1764972_s_at	ECs3468 /// yfiB /// yfiB
1764973_s_at	ECs2313 /// ydgC /// ydgC
1764974_s_at	ECs3793 /// yggE /// yggE
1764975_s_at	ECs1896 /// ycjU
1764976_s_at	ECs4317 /// yhhN /// yhhN
1764978_at	yfjU
1764979_s_at	cmoB /// ECs2581 /// yecP
1764981_s_at	ECs0220 /// Z0251
1764983_s_at	cpxP /// cpxP
1764984_s_at	c3166 /// ECs1637 /// ECs2172 /// Z1890
1764985_s_at	c1935 /// ECs2112 /// Z2201
1764986_at	c2452
1764987_at	c5169
1764988_s_at	c1766 /// ECs1866 /// Z2503
1764989_at	basR
1764990_x_at	c1423
1764991_s_at	c3275
1764993_s_at	arsR /// ECs4373
1764994_s_at	agaB /// agaB /// ECs4018
1764995_at	Z5489
1764997_at	c4207
1764998_at	c0358
1764999_s_at	ECs1123 /// ECs1228 /// ECs1808 /// ECs1992 /// ECs2717 /// ECs2941 /// Z0982 /// Z1382 /// Z1483 /// Z2147 /// Z2340 /// Z3074 /// Z6027
1765001_at	ribD
1765002_s_at	ECs5166 /// yjfP /// yjfP
1765003_s_at	ECs3745 /// ygeY /// ygeY
1765004_at	c0133
1765006_at	yffL
1765007_s_at	ECs1873 /// ycjJ
1765008_at	eutL
1765009_s_at	arpB /// ECs2427 /// Z2749
1765010_at	c2494
1765011_s_at	ECs4481 /// lldP
1765012_s_at	yabI /// yabI
1765014_s_at	thiQ /// thiQ
1765015_at	waaU
1765016_s_at	ECs0899 /// ybiV /// ybiV /// Z1044
1765017_at	ogrK
1765019_at	ECs2253
1765021_s_at	c2806
1765022_s_at	ubiA /// ubiA
1765023_x_at	Z2071
1765024_s_at	ECs5444 /// Z2165
1765026_s_at	c4543 /// c4544
1765028_s_at	ECs1070 /// Z1334
1765029_s_at	ECs5142 /// yjeF /// yjeF
1765030_s_at	c4998
1765031_at	c2500
1765032_s_at	ECs1558 /// Z1819
1765033_at	ECs4983
1765034_at	ybbP
1765035_s_at	dsdX /// dsdX /// Z3627
1765036_s_at	ECs1050 /// hspQ /// yccV
1765038_at	c1233
1765039_at	c5208
1765040_s_at	flgI /// flgI
1765041_s_at	ECs1901 /// ycjF /// ycjF
1765042_at	ygeW
1765043_at	yqgA
1765044_s_at	rpoZ /// rpoZ
1765045_s_at	ECs2626 /// Z2974
1765046_s_at	ECs4405 /// yhjH /// yhjH
1765047_s_at	ECs2565 /// lpxM /// msbB
1765048_at	hemA
1765050_s_at	trkA /// trkA
1765051_s_at	agaC /// agaC
1765052_x_at	dicF /// dicF3 /// Z6077
1765053_at	c4435
1765054_s_at	ECs2076 /// yddL /// Z2239
1765056_s_at	ECs5363
1765057_at	c4570
1765059_at	btuB
1765060_s_at	rph /// rph
1765061_s_at	ECs3898 /// yqhG /// yqhG
1765062_at	dppD
1765063_at	c3976
1765064_s_at	ECs0402 /// mhpA
1765065_at	yeeL
1765066_s_at	ECs4860 /// ftsN
1765067_s_at	rpsC /// rpsC
1765071_s_at	fur /// fur
1765072_s_at	ECs3789 /// scpB /// ygfG
1765073_s_at	ECs0407 /// mhpE /// mhpE
1765075_at	c1694
1765076_s_at	ECs2579 /// yecN /// yecN
1765077_at	yfiE
1765078_s_at	ECs0605 /// Z0705
1765079_s_at	ECs3734 /// Z4198
1765080_s_at	c1587 /// c3158 /// ECs1645
1765081_s_at	ECs4591 /// Z5143
1765083_at	rhaA
1765086_s_at	livM /// livM
1765087_s_at	ECs0615 /// ybdG /// ybdG /// ybdG
1765089_s_at	ECs4530 /// yicE /// yicE /// yicE
1765090_s_at	Z3849
1765091_at	pfkA
1765092_s_at	ftsB /// ftsB
1765094_s_at	ECs3751 /// ygfK /// Z4217
1765095_at	ECs0301
1765096_s_at	blr /// ECs2333
1765097_s_at	ECs0563 /// ylbG /// Z0656
1765098_s_at	c3577 /// ECs0328 /// ECs1102 /// ECs1309 /// ECs1658 /// ECs1820 /// ECs2222 /// ECs2789 /// ECs3494 /// ECs4545 /// Z0365 /// Z1927 /// Z3154 /// Z5096 /// Z6014
1765099_s_at	ECs0931 /// mdaA /// nfsA
1765100_s_at	ECs0295 /// Z0331
1765101_at	yigG
1765102_at	phnD
1765103_at	yggC
1765104_s_at	ECs2195 /// Z2100
1765105_s_at	ECs5205 /// ytfQ /// ytfQ
1765106_s_at	dicB /// dicB
1765108_s_at	ECs1844 /// sohB /// sohB
1765109_at	yggR
1765110_s_at	ECs5134 /// frdB /// frdB
1765111_at	ECs4953
1765112_at	ECs1243
1765113_s_at	ECs2146 /// ydeJ /// ydeJ
1765114_s_at	ECs0977 /// rarA /// ycaJ
1765116_s_at	c1091 /// ECs1039 /// ycbZ /// Z1305
1765117_at	c2469
1765119_at	Z5226
1765120_s_at	dppC
1765121_at	nmpC
1765122_at	c1524
1765123_at	srlA
1765124_s_at	ECs4022 /// yraJ /// yraJ
1765127_at	yfeG
1765129_s_at	ECs0322 /// matC /// yagY
1765130_at	phnH
1765132_at	ydcT
1765133_s_at	cspH /// cspH /// cspH /// ECs1144
1765134_s_at	ECs5320 /// yjjA /// yjjA
1765135_s_at	ECs0571 /// ybbV
1765136_s_at	ECs4059 /// yhbY /// yhbY
1765137_at	paaH
1765138_s_at	ECs3814 /// speA /// speA
1765139_s_at	c4566 /// c5160
1765141_at	ECs1189
1765142_s_at	uvrD /// uvrD
1765144_s_at	ECs2447 /// Z2771
1765146_x_at	lomR
1765147_s_at	Z3843
1765148_s_at	ylbE /// ylbE
1765149_s_at	cysG /// cysG
1765150_s_at	c3153 /// lomP
1765151_s_at	rpsE /// rpsE
1765152_at	c4178
1765153_s_at	ECs5101 /// melA /// melA
1765154_at	yadN
1765155_at	sapA
1765156_s_at	ECs0350 /// Z0390
1765157_s_at	aldB /// aldB /// ECs4464
1765159_s_at	pgl /// ybhE
1765160_s_at	ECs2767 /// Z3127
1765161_at	prlC
1765162_x_at	c0500
1765163_s_at	hemA /// hemA
1765164_s_at	ECs2629 /// Z2975
1765165_at	cysM
1765166_s_at	c2371
1765167_s_at	ECs4853 /// yiiU /// yiiU
1765168_s_at	folX /// folX
1765169_s_at	c2986 /// ECs3323 /// eutP /// Z3717
1765170_s_at	nudE /// nudE
1765171_s_at	pspG
1765172_s_at	ECs2869 /// Z3230
1765173_s_at	cheB /// cheB /// ECs2593
1765174_s_at	ECs4381 /// Z4912
1765175_s_at	rpsP /// rpsP
1765177_s_at	Z0655
1765179_s_at	ECs1038 /// fabA /// fabA
1765181_s_at	c1275 /// c3665
1765183_s_at	ECs0885 /// ybiN
1765185_s_at	ECs4902 /// Z5547
1765186_s_at	moaA /// moaA
1765187_at	c1261
1765188_s_at	ECs0425 /// yaiV /// yaiV
1765189_s_at	ECs2045 /// ydcT /// Z2278
1765191_s_at	ECs0264 /// pepD
1765192_s_at	ECs3099 /// mqo /// yojH
1765193_at	yzgL
1765194_s_at	rrmA /// rrmA
1765195_s_at	ECs2498 /// yeaL /// yeaL
1765196_s_at	ECs4554 /// espB
1765197_s_at	ECs0641 /// ybdN /// ybdN
1765198_at	c5037
1765199_at	frwC
1765200_s_at	ECs3355 /// perM /// yfgO
1765201_s_at	c3016
1765202_s_at	ECs0681 /// ybeL /// ybeL
1765203_at	Z1545
1765204_s_at	ECs3159 /// yfbM /// yfbM
1765205_at	Z0265
1765206_at	ECs1168
1765207_s_at	rpsD /// rpsD
1765209_at	btuB
1765211_at	metJ
1765213_at	c2288
1765214_s_at	rpsB /// tff
1765215_s_at	Z4613
1765216_s_at	corA /// corA /// ECs4746
1765217_at	c3220
1765218_s_at	ECs0371
1765219_at	yceO
1765220_s_at	ECs0937 /// potI /// potI
1765221_s_at	ECs1551 /// ECs1802 /// ECs1982 /// ECs2241 /// Z1372 /// Z1813 /// Z1912 /// Z3319 /// Z6035
1765224_s_at	yfiQ /// yfiQ
1765225_s_at	ECs3686 /// ptsP /// ptsP
1765226_s_at	rpiR /// rpiR
1765227_s_at	ECs0135 /// panD /// panD
1765229_s_at	thiP /// thiP
1765230_s_at	ECs3774 /// gcvP /// gcvP
1765231_at	hlyB
1765232_s_at	ssuC /// ssuC
1765233_s_at	ECs0635 /// entA /// entA
1765234_s_at	ackA /// ackA /// ECs3180
1765235_s_at	ECs3579 /// hycC /// hycC
1765236_at	ECs4994
1765237_at	yiaM
1765238_at	c4778
1765240_s_at	ECs3705 /// yqeJ /// yqeJ
1765241_s_at	fliN /// fliN
1765242_at	c2463
1765243_at	yjeP
1765244_at	ECs4962
1765247_s_at	c1192 /// ECs4335 /// Z4860
1765248_s_at	ECs1150 /// torR /// torR
1765249_s_at	aroL
1765250_s_at	ECs1227 /// Z1482
1765251_at	c3408
1765252_at	iucB
1765253_s_at	ECs5028 /// yjbJ /// yjbJ
1765254_s_at	ECs3611 /// Z4066
1765255_at	c5044
1765256_s_at	ECs1548 /// ECs1799 /// ECs1979 /// ECs2244 /// Z1369 /// Z1810 /// Z1906 /// Z3323 /// Z6038
1765258_s_at	ECs2577 /// yecD /// yecD
1765261_s_at	ECs0918 /// yliJ /// yliJ /// yliJ
1765262_s_at	apaG /// apaG
1765263_s_at	ECs4038 /// yhbT /// yhbT
1765264_at	gcvP
1765266_s_at	xerD /// xerD
1765267_s_at	ECs3739 /// xdhA /// Z4205
1765269_s_at	ECs3425 /// tadA /// yfhC
1765270_s_at	ECs2396 /// ydiL /// ydiL /// Z2717
1765271_s_at	ECs1724 /// ychN /// ychN
1765272_s_at	frr
1765273_s_at	rnhB /// rnhB
1765274_s_at	sprT /// yggI
1765275_at	tyrR
1765276_s_at	ECs1956 /// Z2385
1765277_s_at	hemG /// hemG
1765278_s_at	c1589 /// c3155 /// ECs1647
1765279_s_at	ECs2031 /// ydcH /// ydcH
1765280_s_at	ECs3406 /// hcaC /// hcaC
1765281_s_at	ECs3122 /// Z3495
1765283_at	yghJ
1765284_s_at	ECs3460 /// raiA /// yfiA
1765285_s_at	allS /// ECs0565 /// ybbS
1765286_s_at	ECs3509 /// Z3941
1765287_at	yfdZ
1765288_s_at	ECs3637 /// Z4092
1765289_at	chiA
1765291_s_at	c0285 /// c2522 /// ECs1398 /// ECs2797 /// Z1213 /// Z1653
1765292_s_at	ECs1583 /// Z1843
1765293_at	Z6025
1765295_at	prpR
1765296_s_at	ECs0827 /// Z0965
1765297_s_at	ECs2516 /// yeaZ /// yeaZ
1765299_s_at	c2248 /// ryeB
1765300_s_at	ykgH /// ykgH
1765301_s_at	c5421 /// ECs5304 /// Z5943m
1765302_at	ECs1576
1765303_at	ydfP
1765304_at	rhaD
1765305_s_at	ECs2207 /// Z2092
1765306_at	sgcQ
1765308_s_at	c1755 /// ECs5432 /// Z2519
1765309_s_at	ECs0710 /// glnS /// glnS
1765310_s_at	yedL /// yedL /// Z3025
1765311_at	rfbA
1765312_at	yfaA
1765313_s_at	gcvT /// gcvT
1765314_at	cvrA
1765316_s_at	ECs0478 /// thiJ
1765317_s_at	ECs1065 /// ydfA /// ydfA /// ydfB /// Z1331
1765319_s_at	ECs3730 /// Z4194
1765320_at	yjfF
1765321_s_at	ECs4390 /// hdeA /// hdeA
1765323_s_at	ECs0475 /// ispA
1765327_s_at	ECs1913 /// ynaJ /// ynaJ
1765329_s_at	ECs1760 /// ECs2285 /// ydfD /// ydfD /// Z2038 /// Z6079
1765330_s_at	ECs0578 /// ylbB
1765331_s_at	ECs2992 /// Z3360
1765332_s_at	ECs3976 /// exuR /// exuR
1765333_s_at	ECs3524 /// gabP
1765334_s_at	ECs2903 /// yegV /// yegV /// Z3263
1765335_s_at	ECs5242 /// Z5878
1765337_s_at	ygeW /// ygeW
1765338_s_at	ECs1130 /// hyaC /// hyaC
1765339_s_at	ECs3312 /// eutB /// eutB /// eutB
1765340_s_at	ECs3147 /// pmrD /// pmrD
1765341_s_at	ECs3979 /// yqjC /// yqjC
1765342_at	c3678
1765345_s_at	ECs2028 /// ydcJ /// ydcJ /// Z2296
1765346_s_at	ECs2068 /// narV /// narV
1765347_s_at	ECs2319 /// manA
1765348_s_at	ampC /// ampC
1765351_s_at	ECs1595 /// Z1852
1765352_s_at	ECs2127 /// yneE /// yneE /// Z2185
1765353_at	c2406
1765354_s_at	ihfB /// ihfB
1765355_at	yliL
1765356_s_at	c0417 /// ECs0338 /// Z0377
1765357_at	yjiC
1765358_s_at	ECs4264 /// rtcB /// rtcB /// rtcB
1765359_s_at	chuW /// ECs4383
1765360_at	hemY
1765361_s_at	ECs4805 /// yihU /// yihU
1765362_s_at	c1444 /// ECs1101 /// ECs2736 /// Z2124 /// Z2365
1765363_s_at	c1657 /// dhaL /// ECs1704 /// Z1970
1765364_at	intE
1765365_s_at	c1542
1765366_s_at	ECs3315 /// eutG /// eutG
1765367_at	prpE
1765369_s_at	ECs2536 /// mgrB /// yobG /// Z2872
1765370_s_at	ECs2434 /// ydjM /// ydjM /// Z2757
1765371_s_at	ECs2445 /// osmE /// osmE
1765372_s_at	ECs1855 /// yciH /// yciH
1765373_s_at	ECs4458 /// Z5001
1765374_at	c5149
1765375_at	c4278
1765377_s_at	ECs0416 /// Z0461
1765378_s_at	ECs1663 /// ompT /// ompT /// Z1931
1765379_s_at	ECs3351 /// hyfI /// hyfI
1765380_s_at	gpsA /// gpsA
1765381_s_at	ECs1086 /// ECs1779 /// ECs2192 /// Z1788 /// Z2059 /// Z2103
1765382_at	argF
1765383_s_at	ECs2106 /// ydeP /// ydeP /// Z2207
1765384_s_at	ECs5258 /// Z5896
1765385_at	c4903
1765388_s_at	cytR /// cytR /// ECs4861
1765389_s_at	ECs3681 /// ygdB /// ygdB
1765390_s_at	c1671 /// ECs1718 /// ychQ /// Z1984
1765391_s_at	ECs0568 /// gcl
1765393_s_at	c5171
1765394_at	yfjT
1765395_s_at	ECs1604 /// hflD /// ycfC
1765396_at	c0255
1765397_s_at	ECs4315 /// yhhL /// yhhL
1765398_at	rfaP
1765399_at	ycaI
1765400_s_at	rpmE2
1765401_s_at	ECs3228 /// Z3609
1765402_s_at	ycjN /// ycjN
1765403_at	yfbL
1765405_s_at	ECs2963 /// Z2115 /// Z3099
1765406_s_at	rpiB /// rpiB
1765408_at	c3272
1765409_s_at	ECs1522 /// ECs2269 /// Z1343 /// Z6062
1765410_s_at	ECs3155 /// elaA /// elaA
1765411_s_at	ECs2509 /// yeaU /// yeaU
1765412_s_at	ECs1940 /// ydaG /// Z2402
1765413_s_at	ECs1411 /// ycdX /// ycdX
1765414_s_at	ECs4272 /// Z4789
1765415_s_at	c0471
1765416_s_at	ECs2002 /// ldhA /// ldhA
1765417_s_at	ECs3999 /// tdcR
1765418_s_at	ECs1294 /// Z1554
1765419_s_at	ECs2526
1765420_at	c0968
1765421_s_at	ECs3779 /// pepP
1765422_at	yfcO
1765423_x_at	c4508
1765424_at	nikE
1765425_s_at	cspC /// cspC /// ECs2533
1765426_at	argG
1765427_s_at	ECs3775 /// gcvH /// gcvH
1765428_at	c1615
1765430_s_at	c1580 /// c3163 /// Z1894
1765431_s_at	c3819 /// ECs3950 /// rpoD /// rpoD
1765432_s_at	c3169 /// ECs1634 /// ECs2175
1765433_at	rprA
1765434_at	c0351
1765435_s_at	ECs0692 /// gltK /// gltK /// gltK
1765436_at	insK
1765438_s_at	c3470
1765440_s_at	ampG
1765441_s_at	ECs4926 /// hydH
1765442_s_at	ECs1123 /// ECs1650 /// ECs2159 /// ECs2231 /// ECs2717 /// ECs2941 /// stfR /// Z1382 /// Z1918 /// Z2147 /// Z2340 /// Z3074 /// Z3309
1765445_at	ECs3012
1765446_s_at	c5282
1765447_s_at	ECs3346 /// hyfD /// hyfD
1765448_s_at	ECs2456 /// ydjX /// ydjX
1765449_at	tbpA
1765450_s_at	c0192
1765451_s_at	ECs4070 /// yrbB /// yrbB
1765452_s_at	ECs4890 /// oxyR /// oxyR
1765453_s_at	ECs1128 /// hyaA /// hyaA /// hyaA
1765454_s_at	rho /// rho
1765456_at	c4925
1765457_x_at	Z0431
1765458_s_at	ECs0882 /// ybiX /// ybiX
1765459_s_at	aas /// aas /// ECs3693
1765460_s_at	ECs1281 /// Z1539
1765462_at	ykfI
1765464_s_at	ECs1473 /// fabF /// fabF
1765465_at	phnL
1765467_s_at	ECs4854 /// Z5474
1765469_s_at	c1514 /// ECs1607 /// rluE /// ymfC
1765470_at	ygjD
1765471_s_at	ECs1613
1765472_s_at	ECs1616 /// ybcN
1765473_at	c3716
1765474_s_at	ECs1040 /// ycbG /// ycbG
1765475_s_at	ECs4398 /// yhjA /// yhjA /// yhjA
1765476_s_at	c5426 /// ECs5310 /// Z5950
1765477_at	ycbF
1765478_s_at	ECs1504 /// Z1768
1765480_s_at	ECs3058 /// yeiC /// yeiC
1765481_at	Z0966
1765483_at	c3303
1765484_s_at	ECs0284 /// pinH
1765485_s_at	ECs4710 /// yifN /// Z5287
1765486_s_at	c3144 /// ECs2939 /// ECs3483 /// Z3305 /// Z3916
1765487_s_at	ECs2814 /// yeeD /// yeeD
1765488_s_at	ECs4471 /// yibG /// yibG
1765489_s_at	xseA /// xseA
1765490_at	kgd
1765491_at	yheG
1765492_s_at	yqjE /// yqjE
1765493_at	c3685
1765495_s_at	ECs1974 /// Z1363
1765496_s_at	ECs2004 /// ynbE
1765497_s_at	ECs4270 /// Z4787
1765498_s_at	c0823 /// ECs0777 /// ybgF /// ybgF
1765499_at	yjhG
1765500_at	tfaE
1765501_s_at	murB /// murB
1765502_s_at	ECs3280 /// yfeR /// yfeR /// yfeR
1765503_at	c1410
1765504_s_at	cheZ /// cheZ /// ECs2591
1765505_s_at	c5246
1765506_s_at	livM
1765507_s_at	Z1151 /// Z1590
1765508_s_at	ECs0013 /// yaaI /// yaaI
1765509_s_at	ECs4344 /// nikB
1765510_s_at	ECs2634 /// Z2979
1765511_s_at	ECs0047 /// fixX /// fixX /// fixX
1765512_s_at	leuO /// leuO
1765513_s_at	ECs1747 /// oppF /// oppF /// oppF
1765514_s_at	ECs1071 /// Z1335
1765515_s_at	ECs2464 /// ynjF /// ynjF /// Z2790
1765516_s_at	ECs5149 /// hflX /// hflX
1765518_s_at	ECs0634 /// entB /// entB
1765519_s_at	birA /// birA
1765520_s_at	ECs1149 /// torT
1765522_s_at	ECs3510 /// Z3942
1765523_s_at	ECs5531 /// yheA
1765524_s_at	ECs1169 /// ECs1248 /// ECs3007 /// Z1432 /// Z1501 /// Z3370
1765525_at	c1289
1765526_s_at	cysJ /// cysJ
1765527_at	c4309
1765528_at	c1198
1765529_s_at	ECs0204 /// yafC /// yafC /// yafC
1765530_s_at	ECs3236 /// Z3618
1765531_at	c3205
1765532_at	yfcS
1765533_s_at	dnaN /// dnaN /// ECs4636
1765534_s_at	ECs0807 /// ECs1172 /// ECs3004 /// Z0950 /// Z1434 /// Z3368
1765535_s_at	ECs2276 /// Z6070
1765536_s_at	ECs2012 /// ynbC /// Z2317
1765537_s_at	c1566
1765538_s_at	rpmI /// rpmI
1765539_s_at	pgk
1765540_s_at	c3818
1765541_s_at	ECs0436 /// yaiI /// yaiI /// Z0483
1765542_s_at	uvrA
1765543_at	intP_1
1765544_at	yphH
1765545_s_at	ECs3162 /// nuoL /// nuoL
1765547_s_at	ECs1545 /// ECs1796 /// ECs1976 /// ECs2247 /// Z1366 /// Z1807 /// Z1901 /// Z3327 /// Z6041
1765549_s_at	ECs3903 /// parC /// parC
1765550_s_at	dsbB /// dsbB /// ECs1680
1765551_at	c1213
1765552_s_at	bssR /// bssR
1765553_s_at	ECs3937 /// ygiF /// ygiF
1765554_s_at	ECs1275 /// Z1533
1765556_at	yfcQ
1765557_s_at	ECs2916 /// yehC
1765558_s_at	ECs1088 /// ECs1781 /// ECs1961 /// ECs2189 /// ECs2262 /// ECs2746 /// ECs3498 /// Z1349 /// Z1793 /// Z2066 /// Z2068 /// Z2109 /// Z2377 /// Z3107 /// Z3926 /// Z6054
1765559_at	c5043
1765560_s_at	abgT /// ECs1917 /// Z2431
1765561_s_at	rplI /// rplI
1765562_s_at	c1673
1765563_s_at	hypA /// hypA
1765564_s_at	ECs1057 /// ECs2770 /// exoU /// Z1324
1765565_s_at	dacD /// dacD
1765566_s_at	ECs3269 /// yfeO /// yfeO /// Z3655
1765569_s_at	ECs3206 /// yfcJ /// Z3585
1765570_s_at	ECs5245 /// Z5881
1765571_s_at	ade /// yicP
1765572_at	yjiZ
1765573_s_at	ECs3821 /// endA /// endA
1765574_s_at	chpS /// chpS /// ECs5202
1765575_s_at	ECs1213 /// ECs2968 /// Z1469 /// Z3339
1765576_s_at	c5229
1765577_s_at	rttR /// tpr
1765578_s_at	ECs3927 /// ygiD /// ygiD
1765579_s_at	idnD /// idnD
1765580_s_at	ECs3732 /// Z4196
1765581_at	ycaK
1765583_s_at	ECs2096 /// yddW /// yddW /// Z2217
1765584_s_at	yehA /// yehA
1765585_s_at	ECs5033 /// qor
1765586_at	c3650
1765587_s_at	ECs3217 /// Z3596
1765588_s_at	cydB /// cydB /// cydB /// ECs0769
1765589_at	mdoB
1765590_at	ribD
1765591_s_at	ECs0471 /// pgpA
1765592_s_at	ECs1327 /// ureG /// ureG_2
1765593_at	arsR
1765594_s_at	atpD /// atpD /// ECs4674
1765595_s_at	ECs1041 /// ompA /// ompA
1765596_at	c2814
1765597_s_at	c2251 /// ECs2551 /// yobA /// Z2889
1765599_s_at	cchB /// cchB /// ECs3318 /// eutN
1765600_s_at	c4616 /// dgoR
1765601_at	ECs4966
1765603_s_at	ECs1815 /// Z6020
1765605_s_at	ECs4670 /// Z5225
1765606_at	paaI
1765607_at	yfeK
1765608_at	yiiF
1765609_s_at	secG /// secG
1765610_s_at	ECs1683 /// ycgB /// ycgB
1765611_at	abrB
1765612_s_at	ECs0242 /// rhsE /// Z0272
1765613_s_at	glnL /// glnL
1765614_x_at	c4250
1765615_s_at	ECs1236 /// lomW
1765616_s_at	c3331 /// ECs3629 /// ygcU /// Z4084
1765617_s_at	ECs2226 /// Z2077
1765618_at	ECs1185
1765620_s_at	glyA
1765621_at	Z4801
1765622_s_at	ECs2366 /// ydhP /// ydhP /// Z2679
1765624_at	c4512
1765628_at	ECs1528
1765629_s_at	c1433 /// Z1794 /// Z3106
1765631_s_at	ECs4709 /// ppiC /// ppiC
1765632_at	yfcN
1765634_s_at	ECs5054 /// nrfC /// nrfC /// nrfC
1765635_s_at	ECs3819 /// galP
1765636_s_at	ECs0259 /// yafN /// yafN
1765637_s_at	ECs0618 /// ybdJ /// ybdJ
1765638_s_at	ECs4141 /// yhdW /// yhdW /// yhdW
1765639_at	ycbP
1765640_s_at	ECs3426 /// yfhB
1765641_s_at	fbpC
1765642_s_at	ECs5286 /// iadA
1765643_s_at	c1781
1765644_s_at	ECs1503 /// ECs1759 /// ECs2286 /// exoO /// exoP /// recE /// Z1766
1765645_at	iucC
1765646_at	ECs1332
1765647_s_at	yibL
1765648_s_at	ECs0412 /// frmR /// yaiN
1765650_s_at	ECs1898 /// ompG /// ompG /// ompG
1765651_s_at	ECs0685 /// ybeT /// ybeT
1765652_s_at	ECs0494 /// hupB /// hupB
1765653_s_at	ECs5248 /// Z5884
1765654_s_at	ECs0750 /// Z0879
1765655_s_at	cysD /// cysD
1765656_s_at	flgF
1765657_s_at	ECs1590 /// Z1847
1765658_at	frvR
1765659_s_at	ECs3640 /// pyrG /// pyrG
1765660_s_at	ECs4501 /// waaD
1765661_at	c3394
1765662_s_at	c0134 /// c0136
1765663_s_at	ykiA /// ykiA
1765664_at	ECs1180
1765665_at	proV
1765666_at	lyxK
1765667_s_at	ECs3284 /// zipA /// zipA
1765668_at	Z0896
1765669_s_at	c2925 /// ECs3266 /// fryC /// Z3652
1765670_at	cysE
1765671_at	rhsD
1765672_s_at	argK /// ECs3788 /// ygfD
1765673_at	c0284
1765674_at	parE
1765675_at	Z0840
1765676_at	hypF
1765678_at	setC
1765679_s_at	c1461 /// ECs1115 /// ECs2165 /// Z2141 /// Z2353
1765680_s_at	dnaC /// dnaC /// ECs5321
1765681_s_at	ECs1628 /// Z1881
1765682_s_at	ECs5470 /// Z2368
1765683_s_at	ECs5295 /// Z5935
1765684_at	nrdB
1765685_at	rygC
1765687_at	ygcH
1765688_s_at	ECs1305 /// Z1129 /// Z1568
1765689_s_at	prfC /// prfC
1765690_s_at	ECs0362 /// Z0402
1765691_s_at	ECs3112 /// yfaT /// yfaT /// Z3482
1765692_s_at	ECs0223 /// Z0254
1765693_at	c3186
1765694_s_at	ECs3335 /// ypfH /// ypfH
1765695_s_at	ECs2557 /// yebF /// yebF
1765696_s_at	dusC /// ECs3026 /// yohI
1765697_s_at	rplC /// rplC
1765698_s_at	c0463
1765699_s_at	ECs1280 /// Z1538
1765700_at	ybhG
1765702_s_at	quuD /// ybcQ
1765703_at	aroP
1765704_s_at	pfkA /// pfkA
